mb_code16,lga_name,sa2_name,mb_category,missing_projection_1.2,missing_projection_1.5,missing_projection_2.0,missing_projection_3.0,missing_seifa,positive_gwr_slope,cooling_estimate_screened_out,old_coordinate_outside_bounds,source_geometry_repaired
20277480000,Hobsons Bay (C),Altona North,Residential,False,False,False,False,False,False,True,False,False
20277500000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,False,True,False,False
20277510000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,False,True,False,False
20277520000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,True,True,False,False
20277530000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,True,True,False,False
20277540000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,True,True,False,False
20277560000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,False,True,False,False
20277570000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,False,True,False,False
20281150000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,False,True,False,False
20281160000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,False,True,False,False
20283370000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20283380000,Hobsons Bay (C),Williamstown,Parkland,True,True,True,True,False,True,True,False,False
20283390000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20283400000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20283410000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20283420000,Hobsons Bay (C),Williamstown,Education,True,True,True,True,False,True,True,False,False
20283430000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20283440000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20283450000,Hobsons Bay (C),Williamstown,Education,True,True,True,True,False,True,True,False,False
20283460000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20283470000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20283480000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20283490000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20281890000,Hobsons Bay (C),Laverton,Residential,False,False,False,False,False,False,True,False,False
20281900000,Hobsons Bay (C),Laverton,Residential,False,False,False,False,False,False,True,False,False
20281910000,Hobsons Bay (C),Laverton,Residential,False,False,False,False,False,False,True,False,False
20281920000,Hobsons Bay (C),Laverton,Residential,False,False,False,False,False,False,True,False,False
20281940000,Hobsons Bay (C),Laverton,Residential,False,False,False,False,False,False,True,False,False
20281950000,Hobsons Bay (C),Laverton,Residential,False,False,False,False,False,False,True,False,False
20281960000,Hobsons Bay (C),Laverton,Residential,False,False,False,False,False,False,True,False,False
20281980000,Hobsons Bay (C),Laverton,Residential,False,False,False,False,False,False,True,False,False
20281990000,Hobsons Bay (C),Laverton,Residential,False,False,False,False,False,False,True,False,False
20282000000,Hobsons Bay (C),Laverton,Residential,False,False,False,False,False,False,True,False,False
20277730000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,True,True,False,False
20277750000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,True,True,False,False
20277760000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,False,True,False,False
20277770000,Hobsons Bay (C),Altona,Parkland,False,False,False,False,False,True,True,False,False
20277780000,Hobsons Bay (C),Altona,Commercial,False,False,False,False,False,True,True,False,False
20277790000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,True,True,False,False
20277800000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,False,True,False,False
20277810000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,True,True,False,False
20277820000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,True,True,False,False
20277840000,Hobsons Bay (C),Altona Meadows,Education,False,False,False,False,False,True,True,False,False
20277850000,Hobsons Bay (C),Altona Meadows,Parkland,False,False,False,False,False,True,True,False,False
20277860000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,True,True,False,False
20277870000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,True,True,False,False
20282453000,Hobsons Bay (C),Altona North,Industrial,False,False,False,False,True,False,True,False,False
20282454000,Hobsons Bay (C),Altona North,Commercial,False,False,False,False,False,False,True,False,False
20278050000,Hobsons Bay (C),Seabrook,Residential,False,False,False,False,False,False,True,False,False
20282461000,Hobsons Bay (C),Altona,Industrial,False,False,False,False,True,False,True,False,False
20282462000,Hobsons Bay (C),Altona,Parkland,False,False,False,False,True,True,True,False,False
20282463000,Hobsons Bay (C),Altona,Parkland,False,False,False,False,True,True,True,False,False
20282464000,Hobsons Bay (C),Altona,Industrial,False,False,False,False,True,True,True,False,False
20282465000,Hobsons Bay (C),Altona,Industrial,False,False,False,False,True,False,True,False,False
20278000000,Hobsons Bay (C),Seabrook,Parkland,False,False,False,False,False,True,True,False,False
20278010000,Hobsons Bay (C),Seabrook,Residential,False,False,False,False,False,False,True,False,False
20278020000,Hobsons Bay (C),Seabrook,Residential,False,False,False,False,False,True,True,False,False
20278030000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,True,True,False,False
20278040000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,True,True,False,False
20278670000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,False,True,False,False
20278070000,Hobsons Bay (C),Laverton,Residential,False,False,False,False,False,False,True,False,False
20278080000,Hobsons Bay (C),Altona North,Residential,False,False,False,False,False,False,True,False,False
20290680000,Hume (C),Meadow Heights,Residential,False,False,False,False,False,False,True,False,False
20290690000,Hume (C),Meadow Heights,Residential,False,False,False,False,False,False,True,False,False
20290700000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,True,True,False,False
20290710000,Hume (C),Campbellfield - Coolaroo,Industrial,False,False,False,False,False,True,True,False,False
20290720000,Hume (C),Campbellfield - Coolaroo,Industrial,False,False,False,False,False,True,True,False,False
20283560000,Hobsons Bay (C),Newport,Residential,True,True,True,True,False,True,True,False,False
20290730000,Hume (C),Meadow Heights,Residential,False,False,False,False,False,False,True,False,False
20290740000,Hume (C),Meadow Heights,Residential,False,False,False,False,False,False,True,False,False
20290750000,Hume (C),Meadow Heights,Residential,False,False,False,False,False,False,True,False,False
20290760000,Hume (C),Meadow Heights,Residential,False,False,False,False,False,False,True,False,False
20290770000,Hume (C),Meadow Heights,Residential,False,False,False,False,False,False,True,False,False
20283501000,Hobsons Bay (C),Newport,Residential,True,True,True,True,False,True,True,False,False
20283502000,Hobsons Bay (C),Newport,Residential,True,True,True,True,False,True,True,False,False
20283510000,Hobsons Bay (C),Newport,Residential,True,True,True,True,False,True,True,False,False
20283520000,Hobsons Bay (C),Newport,Residential,True,True,True,True,False,True,True,False,False
20283530000,Hobsons Bay (C),Newport,Residential,True,True,True,True,False,True,True,False,False
20283540000,Hobsons Bay (C),Newport,Residential,True,True,True,True,False,True,True,False,False
20283550000,Hobsons Bay (C),Newport,Residential,True,True,True,True,False,True,True,False,False
20278640000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,True,True,False,False
20283570000,Hobsons Bay (C),Newport,Residential,True,True,True,True,False,True,True,False,False
20283581000,Hobsons Bay (C),Newport,Commercial,True,True,True,True,False,True,True,False,False
20283582000,Hobsons Bay (C),Newport,Commercial,True,True,True,True,False,True,True,False,False
20283591000,Hobsons Bay (C),Newport,Commercial,True,True,True,True,False,False,True,False,False
20283592000,Hobsons Bay (C),Newport,Commercial,True,True,True,True,False,False,True,False,False
20283600000,Hobsons Bay (C),Newport,Residential,True,True,True,True,False,True,True,False,False
20278580000,Hobsons Bay (C),Altona North,Residential,False,False,False,False,False,False,True,False,False
20278590000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,False,True,False,False
20278600000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,False,True,False,False
20278610000,Hobsons Bay (C),Altona,Education,False,False,False,False,False,True,True,False,False
20278620000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,True,True,False,False
20278630000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,True,True,False,False
20278680000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,False,True,False,False
20278690000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,False,True,False,False
20278700000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,False,True,False,False
20278711000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,False,True,False,False
20278712000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,False,True,False,False
20278730000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,False,True,False,False
20277880000,Hobsons Bay (C),Seabrook,Residential,False,False,False,False,False,False,True,False,False
20277890000,Hobsons Bay (C),Seabrook,Residential,False,False,False,False,False,False,True,False,False
20277900000,Hobsons Bay (C),Seabrook,Residential,False,False,False,False,False,False,True,False,False
20279130000,Hobsons Bay (C),Altona,Education,False,False,False,False,False,True,True,False,False
20278990000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,False,True,False,False
20279000000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,False,True,False,False
20279020000,Hobsons Bay (C),Seabrook,Residential,False,False,False,False,False,False,True,False,False
20279030000,Hobsons Bay (C),Seabrook,Residential,False,False,False,False,False,True,True,False,False
20279040000,Hobsons Bay (C),Seabrook,Residential,False,False,False,False,False,True,True,False,False
20279050000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,True,True,False,False
20279060000,Hobsons Bay (C),Seabrook,Residential,False,False,False,False,False,False,True,False,False
20279070000,Hobsons Bay (C),Seabrook,Residential,False,False,False,False,False,False,True,False,False
20279140000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,True,True,False,False
20279150000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,True,True,False,False
20279160000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,True,True,False,False
20278220000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,True,True,False,False
20279340000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,False,True,False,False
20279360000,Hobsons Bay (C),Altona North,Education,False,False,False,False,False,False,True,False,False
20279370000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,False,True,False,False
20279380000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,True,True,False,False
20279390000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,True,True,False,False
20279400000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,False,True,False,False
20279410000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,True,True,False,False
20279420000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,False,True,False,False
20279430000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,True,True,False,False
20279440000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,False,True,False,False
20279450000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,False,True,False,False
20279460000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,False,True,False,False
20279470000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,False,True,False,False
20279480000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,False,True,False,False
20279510000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,False,True,False,False
20279520000,Hobsons Bay (C),Altona,Residential,False,False,False,False,False,False,True,False,False
20279530000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,True,True,False,False
20279550000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,False,True,False,False
20279560000,Hobsons Bay (C),Altona Meadows,Residential,False,False,False,False,False,True,True,False,False
20307020000,Kingston (C) (Vic.),Mordialloc - Parkdale,Residential,False,False,False,False,False,True,True,False,False
20286563000,Hobsons Bay (C),Newport,Industrial,True,True,True,True,False,True,True,False,False
20307070000,Kingston (C) (Vic.),Clayton South,Residential,False,False,False,False,False,False,True,False,False
20307130000,Kingston (C) (Vic.),Clayton South,Residential,False,False,False,False,False,False,True,False,False
20307180000,Kingston (C) (Vic.),Clayton South,Residential,False,False,False,False,False,False,True,False,False
20291870000,Hume (C),Tullamarine,Residential,False,False,False,False,False,True,True,False,False
20291780000,Hume (C),Gladstone Park - Westmeadows,Residential,False,False,False,False,False,False,True,False,False
20291790000,Hume (C),Gladstone Park - Westmeadows,Residential,False,False,False,False,False,False,True,False,False
20291801000,Hume (C),Gladstone Park - Westmeadows,Residential,False,False,False,False,False,False,True,False,False
20291802000,Hume (C),Gladstone Park - Westmeadows,Residential,False,False,False,False,False,False,True,False,False
20291810000,Hume (C),Gladstone Park - Westmeadows,Residential,False,False,False,False,False,False,True,False,False
20291820000,Hume (C),Gladstone Park - Westmeadows,Residential,False,False,False,False,False,False,True,False,False
20291830000,Hume (C),Gladstone Park - Westmeadows,Residential,False,False,False,False,False,False,True,False,False
20291840000,Hume (C),Tullamarine,Residential,False,False,False,False,False,True,True,False,False
20291851000,Hume (C),Tullamarine,Commercial,False,False,False,False,True,False,True,False,False
20291852000,Hume (C),Tullamarine,Commercial,False,False,False,False,True,False,True,False,False
20291860000,Hume (C),Tullamarine,Residential,False,False,False,False,False,True,True,False,False
20291880000,Hume (C),Campbellfield - Coolaroo,Industrial,False,False,False,False,False,True,True,False,False
20291890000,Hume (C),Campbellfield - Coolaroo,Education,False,False,False,False,False,True,True,False,False
20291900000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,True,True,False,False
20291910000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,True,True,False,False
20291920000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,True,True,False,False
20291930000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,True,True,False,False
20291940000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,True,True,False,False
20298611000,Hume (C),Roxburgh Park - Somerton,Residential,False,False,False,False,False,False,True,False,False
20298612000,Hume (C),Roxburgh Park - Somerton,Residential,False,False,False,False,False,False,True,False,False
20298620000,Hume (C),Roxburgh Park - Somerton,Residential,False,False,False,False,False,False,True,False,False
20298630000,Hume (C),Roxburgh Park - Somerton,Industrial,False,False,False,False,True,True,True,False,False
20292030000,Hume (C),Campbellfield - Coolaroo,Industrial,False,False,False,False,False,True,True,False,False
20292040000,Hume (C),Campbellfield - Coolaroo,Industrial,False,False,False,False,False,True,True,False,False
20292050000,Hume (C),Campbellfield - Coolaroo,Industrial,False,False,False,False,False,True,True,False,False
20292060000,Hume (C),Meadow Heights,Residential,False,False,False,False,False,False,True,False,False
20292070000,Hume (C),Meadow Heights,Residential,False,False,False,False,False,False,True,False,False
20292080000,Hume (C),Meadow Heights,Residential,False,False,False,False,False,False,True,False,False
20292090000,Hume (C),Meadow Heights,Residential,False,False,False,False,False,False,True,False,False
20292110000,Hume (C),Meadow Heights,Residential,False,False,False,False,False,False,True,False,False
20292140000,Hume (C),Campbellfield - Coolaroo,Industrial,False,False,False,False,True,True,True,False,False
20292150000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,True,True,False,False
20292260000,Hume (C),Campbellfield - Coolaroo,Education,False,False,False,False,False,False,True,False,False
20292270000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,False,True,False,False
20292280000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,False,True,False,False
20292290000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,False,True,False,False
20292300000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,True,True,False,False
20292320000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,True,True,False,False
20284220000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20292330000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,True,True,False,False
20292340000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,False,True,False,False
20292350000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,True,True,False,False
20292360000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,True,True,False,False
20292370000,Hume (C),Campbellfield - Coolaroo,Industrial,False,False,False,False,False,False,True,False,False
20292380000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,True,True,False,False
20292400000,Hume (C),Broadmeadows,Residential,False,False,False,False,False,False,True,False,False
20292410000,Hume (C),Broadmeadows,Residential,False,False,False,False,False,False,True,False,False
20292420000,Hume (C),Broadmeadows,Residential,False,False,False,False,False,False,True,False,False
20292430000,Hume (C),Broadmeadows,Residential,False,False,False,False,False,False,True,False,False
20299480000,Hume (C),Roxburgh Park - Somerton,Residential,False,False,False,False,False,False,True,False,False
20320840000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20317760000,Kingston (C) (Vic.),Clayton South,Residential,False,False,False,False,False,False,True,False,False
20300070000,Hume (C),Roxburgh Park - Somerton,Industrial,False,False,False,False,True,True,True,False,False
20300102000,Hume (C),Roxburgh Park - Somerton,Residential,False,False,False,False,False,False,True,False,False
20300120000,Hume (C),Roxburgh Park - Somerton,Education,False,False,False,False,False,False,True,False,False
20300130000,Hume (C),Roxburgh Park - Somerton,Residential,False,False,False,False,False,False,True,False,False
20300150000,Hume (C),Roxburgh Park - Somerton,Residential,False,False,False,False,False,False,True,False,False
20294803000,Hume (C),Campbellfield - Coolaroo,Industrial,False,False,False,False,False,True,True,False,False
20300081000,Hume (C),Roxburgh Park - Somerton,Industrial,False,False,False,False,True,True,True,False,False
20300082000,Hume (C),Roxburgh Park - Somerton,Industrial,False,False,False,False,True,False,True,False,False
20300090000,Hume (C),Roxburgh Park - Somerton,Residential,False,False,False,False,False,False,True,False,False
20298660000,Hume (C),Roxburgh Park - Somerton,Residential,False,False,False,False,False,False,True,False,False
20292720000,Hume (C),Gladstone Park - Westmeadows,Residential,False,False,False,False,False,False,True,False,False
20290610000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,True,True,False,False
20292730000,Hume (C),Gladstone Park - Westmeadows,Residential,False,False,False,False,False,False,True,False,False
20292740000,Hume (C),Gladstone Park - Westmeadows,Residential,False,False,False,False,False,False,True,False,False
20292770000,Hume (C),Gladstone Park - Westmeadows,Education,False,False,False,False,False,False,True,False,False
20292930000,Hume (C),Gladstone Park - Westmeadows,Residential,False,False,False,False,False,False,True,False,False
20292940000,Hume (C),Tullamarine,Residential,False,False,False,False,False,False,True,False,False
20292950000,Hume (C),Gladstone Park - Westmeadows,Commercial,False,False,False,False,False,False,True,False,False
20292960000,Hume (C),Gladstone Park - Westmeadows,Residential,False,False,False,False,False,False,True,False,False
20292970000,Hume (C),Gladstone Park - Westmeadows,Residential,False,False,False,False,False,False,True,False,False
20292980000,Hume (C),Gladstone Park - Westmeadows,Residential,False,False,False,False,False,False,True,False,False
20290620000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,True,True,False,False
20292990000,Hume (C),Gladstone Park - Westmeadows,Residential,False,False,False,False,False,False,True,False,False
20290310000,Hume (C),Tullamarine,Parkland,False,False,False,False,True,False,True,False,False
20290330000,Hume (C),Tullamarine,Residential,False,False,False,False,False,True,True,False,False
20290340000,Hume (C),Tullamarine,Parkland,False,False,False,False,False,False,True,False,False
20290350000,Hume (C),Tullamarine,Residential,False,False,False,False,False,False,True,False,False
20290360000,Hume (C),Tullamarine,Residential,False,False,False,False,False,True,True,False,False
20290370000,Hume (C),Tullamarine,Residential,False,False,False,False,False,True,True,False,False
20290380000,Hume (C),Tullamarine,Residential,False,False,False,False,False,False,True,False,False
20290390000,Hume (C),Tullamarine,Residential,False,False,False,False,False,False,True,False,False
20290400000,Hume (C),Gladstone Park - Westmeadows,Commercial,False,False,False,False,False,False,True,False,False
20290410000,Hume (C),Gladstone Park - Westmeadows,Residential,False,False,False,False,False,False,True,False,False
20293160000,Hume (C),Meadow Heights,Residential,False,False,False,False,False,False,True,False,False
20293170000,Hume (C),Meadow Heights,Residential,False,False,False,False,False,False,True,False,False
20293180000,Hume (C),Meadow Heights,Residential,False,False,False,False,False,False,True,False,False
20293190000,Hume (C),Meadow Heights,Residential,False,False,False,False,False,False,True,False,False
20293200000,Hume (C),Meadow Heights,Residential,False,False,False,False,False,False,True,False,False
20293210000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,False,True,False,False
20293221000,Hume (C),Campbellfield - Coolaroo,Industrial,False,False,False,False,False,True,True,False,False
20293222000,Hume (C),Campbellfield - Coolaroo,Industrial,False,False,False,False,False,True,True,False,False
20293230000,Hume (C),Meadow Heights,Residential,False,False,False,False,False,False,True,False,False
20293240000,Hume (C),Meadow Heights,Residential,False,False,False,False,False,False,True,False,False
20290581000,Hume (C),Campbellfield - Coolaroo,Industrial,False,False,False,False,False,True,True,False,False
20290582000,Hume (C),Campbellfield - Coolaroo,Industrial,False,False,False,False,False,True,True,False,False
20290590000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,False,True,False,False
20290600000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,True,True,False,False
20290630000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,True,True,False,False
20290640000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,True,True,False,False
20290651000,Hume (C),Meadow Heights,Commercial,False,False,False,False,False,False,True,False,False
20290652000,Hume (C),Meadow Heights,Residential,False,False,False,False,False,False,True,False,False
20290660000,Hume (C),Meadow Heights,Residential,False,False,False,False,False,False,True,False,False
20290670000,Hume (C),Meadow Heights,Residential,False,False,False,False,False,False,True,False,False
20284600000,Hobsons Bay (C),Newport,Residential,False,False,False,False,False,False,True,False,False
20300160000,Hume (C),Roxburgh Park - Somerton,Residential,False,False,False,False,False,False,True,False,False
20300170000,Hume (C),Roxburgh Park - Somerton,Residential,False,False,False,False,False,False,True,False,False
20290160000,Hume (C),Gladstone Park - Westmeadows,Residential,False,False,False,False,False,False,True,False,False
20290170000,Hume (C),Gladstone Park - Westmeadows,Residential,False,False,False,False,False,False,True,False,False
20290180000,Hume (C),Gladstone Park - Westmeadows,Residential,False,False,False,False,False,False,True,False,False
20283950000,Hobsons Bay (C),Newport,Residential,False,False,False,False,False,False,True,False,False
20283960000,Hobsons Bay (C),Newport,Residential,True,True,True,True,False,False,True,False,False
20283970000,Hobsons Bay (C),Newport,Residential,True,True,True,True,False,False,True,False,False
20283980000,Hobsons Bay (C),Williamstown,Industrial,False,False,False,False,True,True,True,False,False
20283991000,Hobsons Bay (C),Newport,Residential,False,False,False,False,False,False,True,False,False
20283992000,Hobsons Bay (C),Newport,Residential,False,False,False,False,False,False,True,False,False
20284000000,Hobsons Bay (C),Newport,Residential,False,False,False,False,False,False,True,False,False
20284010000,Hobsons Bay (C),Newport,Residential,False,False,False,False,False,False,True,False,False
20284020000,Hobsons Bay (C),Newport,Residential,False,False,False,False,False,False,True,False,False
20284040000,Hobsons Bay (C),Williamstown,Parkland,True,True,True,True,False,True,True,False,False
20284050000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20284060000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20284070000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20284080000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20284090000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20284100000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20284110000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20291000000,Hume (C),Campbellfield - Coolaroo,Parkland,False,False,False,False,False,False,True,False,False
20291010000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,True,True,False,False
20291020000,Hume (C),Campbellfield - Coolaroo,Education,False,False,False,False,False,False,True,False,False
20291030000,Hume (C),Campbellfield - Coolaroo,Parkland,False,False,False,False,False,False,True,False,False
20291040000,Hume (C),Broadmeadows,Residential,False,False,False,False,False,False,True,False,False
20291050000,Hume (C),Broadmeadows,Education,False,False,False,False,False,False,True,False,False
20290420000,Hume (C),Gladstone Park - Westmeadows,Residential,False,False,False,False,False,False,True,False,False
20290430000,Hume (C),Gladstone Park - Westmeadows,Residential,False,False,False,False,False,False,True,False,False
20284270000,Hobsons Bay (C),Newport,Residential,True,True,True,True,False,True,True,False,False
20284280000,Hobsons Bay (C),Newport,Residential,True,True,True,True,False,True,True,False,False
20284290000,Hobsons Bay (C),Newport,Residential,True,True,True,True,False,True,True,False,False
20284300000,Hobsons Bay (C),Newport,Residential,True,True,True,True,False,True,True,False,False
20284310000,Hobsons Bay (C),Newport,Residential,True,True,True,True,False,True,True,False,False
20284320000,Hobsons Bay (C),Newport,Residential,True,True,True,True,False,True,True,False,False
20284330000,Hobsons Bay (C),Newport,Education,True,True,True,True,False,False,True,False,False
20284340000,Hobsons Bay (C),Newport,Education,True,True,True,True,False,False,True,False,False
20284350000,Hobsons Bay (C),Newport,Residential,True,True,True,True,False,False,True,False,False
20284360000,Hobsons Bay (C),Newport,Industrial,True,True,True,True,False,True,True,False,False
20284370000,Hobsons Bay (C),Newport,Residential,True,True,True,True,False,False,True,False,False
20284380000,Hobsons Bay (C),Newport,Residential,True,True,True,True,False,True,True,False,False
20284390000,Hobsons Bay (C),Newport,Residential,True,True,True,True,False,False,True,False,False
20284400000,Hobsons Bay (C),Williamstown,Residential,False,False,False,False,False,True,True,False,False
20284410000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20284420000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20284430000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20284440000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20284450000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20291320000,Hume (C),Broadmeadows,Residential,False,False,False,False,False,False,True,False,False
20291330000,Hume (C),Broadmeadows,Education,False,False,False,False,False,False,True,False,False
20291340000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,False,True,False,False
20291350000,Hume (C),Broadmeadows,Residential,False,False,False,False,False,False,True,False,False
20291370000,Hume (C),Meadow Heights,Parkland,False,False,False,False,False,False,True,False,False
20291100000,Hume (C),Campbellfield - Coolaroo,Residential,False,False,False,False,False,False,True,False,False
20284610000,Hobsons Bay (C),Newport,Residential,False,False,False,False,False,False,True,False,False
20284630000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20284640000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20284650000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20284660000,Hobsons Bay (C),Williamstown,Industrial,False,False,False,False,True,True,True,False,False
20284670000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20284690000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20284700000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20284710000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20284720000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20284730000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20284740000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
20284750000,Hobsons Bay (C),Williamstown,Residential,True,True,True,True,False,True,True,False,False
